viability,smiles,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,num_unsaturated_cc_bonds,num_protonatable_nitrogens,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,unnormalized_delivery,toxicity_class,unnormalized_toxicity,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_A549,Model_type_DC2.4,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,paper_link
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.01513784,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.398847437168527,2.3978952727983707,ZA5-Ep10,3.0,10.0,6.779244405292198,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,103.45253,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCC)CC(O)CCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.39558897,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.459397793121415,2.3978952727983707,ZA6-Ep10,3.0,10.0,6.83999450529372,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,5.0,0.0,107.15166,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.87639098,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.735810426038514,2.3978952727983707,ZA1-Ep12,2.0,12.0,6.712119885084525,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,108.73277,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CC(O)CCCCCCCCCC)CCN(C(C)C)CC(O)CCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,34.04037594,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.833065822016173,2.3978952727983707,ZA2-Ep12,2.0,12.0,6.809562348040609,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,109.86436,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,20.03308271,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.304949461010418,2.3978952727983707,ZA3-Ep12,5.0,12.0,7.195337346433584,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,103.82244,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.42135338,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.46049375603568,2.3978952727983707,ZA4-Ep12,3.0,12.0,6.841093972996919,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,107.89149,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.86683,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.12446115,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.4899480069734325,2.3978952727983707,ZA5-Ep12,3.0,12.0,6.8706409857678565,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,5.0,0.0,86.68311,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.50491228,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.545369312009311,2.3978952727983707,ZA6-Ep12,3.0,12.0,6.926229573454383,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,4.0,0.0,106.78175,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,32.98571429,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.801686689767106,2.3978952727983707,ZA1-Ep14,2.0,14.0,6.778124839166374,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,112.57707,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.9963,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.14240602,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.40458574087744,2.3978952727983707,ZA3-Ep14,5.0,14.0,7.29537544228267,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,99.63009,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.96547,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.53067669,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.5463750352844645,2.3978952727983707,ZA4-Ep14,3.0,14.0,6.927238247349708,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,3.0,0.0,96.54747,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,26.23378446,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.573437788038622,2.3978952727983707,ZA5-Ep14,3.0,14.0,6.954379289209405,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,101.84957,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCC)CC(O)CCCCCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,27.61423559,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.6245312943921775,2.3978952727983707,ZA6-Ep14,3.0,14.0,7.005614933385209,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,4.0,0.0,107.15166,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,35.09503759,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.863490188103009,2.3978952727983707,ZA1-Ep16,2.0,16.0,6.840041588993566,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,3.0,0.0,102.95931,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.96208,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CC(O)CCCCCCCCCCCCCC)CCN(C(C)C)CC(O)CCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,38.25902256,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.949574861975573,2.3978952727983707,ZA2-Ep16,2.0,16.0,6.9262727671151305,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,3.0,0.0,96.20827,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.95438,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.25172932,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.495187959302742,2.3978952727983707,ZA3-Ep16,5.0,16.0,7.386309745394945,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,95.43773,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.89026,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,27.64,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.625460507880731,2.3978952727983707,ZA4-Ep16,3.0,16.0,7.006546665077651,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,89.02589,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,29.7235589,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.697883741285921,2.3978952727983707,ZA6-Ep16,3.0,16.0,7.079159120490786,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,100.73983,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CC(O)CCCCCCCCCCCCCCCC)CCN(C)CC(O)CCCCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,37.2043609,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.921695327018997,2.3978952727983707,ZA1-Ep18,2.0,18.0,6.898347161104942,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,5.0,0.0,106.41184,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCN(CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,26.36105263,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.578259032824572,2.3978952727983707,ZA3-Ep18,5.0,18.0,7.469659874170152,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,3.0,0.0,101.10974,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.81694,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCN(C)CCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,29.74932331,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.698747262893954,2.3978952727983707,ZA4-Ep18,3.0,18.0,7.08002481641949,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,81.69431,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCCN(C)CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.45243108,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.722029352532305,2.3978952727983707,ZA5-Ep18,3.0,18.0,7.103364824769689,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,104.19236,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.98027,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CC(O)CCCCCCCCCCCCCCCC)CCCN5CCN(CCCN(CC(O)CCCCCCCCCCCCCCCC)CC(O)CCCCCCCCCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,31.83288221,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.766221362167473,2.3978952727983707,ZA6-Ep18,3.0,18.0,7.147663121028973,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,3.0,0.0,98.02713,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,30.87308271,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.735703620611249,2.3978952727983707,ZA1-Ac8,2.0,8.0,6.7120128640158665,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,100.36991,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,34.03706767,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.832968915341651,2.3978952727983707,ZA2-Ac8,2.0,8.0,6.809465263875181,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,4.0,0.0,105.1608,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.98017,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,20.02977444,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.304785127416549,2.3978952727983707,ZA3-Ac8,5.0,8.0,7.1951723163152135,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,98.01686,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.98062,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,23.41804511,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.460353096498712,2.3978952727983707,ZA4-Ac8,3.0,8.0,6.840952863835922,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,98.06207,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.91958,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCCN(C)CCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,24.12115288,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.489811430316438,2.3978952727983707,ZA5-Ac8,3.0,8.0,6.870503985248701,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,91.95807,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCC)CCCN5CCN(CCCN(CCC(=O)OCCCCCCCC)CCC(=O)OCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.50160401,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.5452400991573425,2.3978952727983707,ZA6-Ac8,3.0,8.0,6.926099981276857,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,101.47965,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.99877,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,32.98240602,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.801586693878233,2.3978952727983707,ZA1-Ac10,2.0,10.0,6.778024654279635,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,99.8767,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,36.14639098,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.892924910165973,2.3978952727983707,ZA2-Ac10,2.0,10.0,6.869527832376275,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,106.04192,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,22.13909774,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.404436992308869,2.3978952727983707,ZA3-Ac10,5.0,10.0,7.295226123718023,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,100.36991,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.98397,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCN(C)CCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,25.52736842,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.546245952327927,2.3978952727983707,ZA4-Ac10,3.0,10.0,6.927108785830982,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,98.39704,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.88567,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCCN(C)CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,26.23047619,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.573312151792579,2.3978952727983707,ZA5-Ac10,3.0,10.0,6.954253294375026,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,88.56696,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
0.98027,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(CCC(=O)OCCCCCCCCCC)CCCN5CCN(CCCN(CCC(=O)OCCCCCCCCCC)CCC(=O)OCCCCCCCCCC)CC5,ZAL_form,56.49717514,0.0,43.50282486,0.0,,27.61092732,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.624411916484013,2.3978952727983707,ZA6-Ac10,3.0,10.0,7.00549523176855,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,2.0,0.0,98.02713,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C)CCN(CCN(C)CCC(=O)OCCCCCCCCCCCC)CCN(C)CCC(=O)OCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,35.09172932,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.8633961854900845,2.3978952727983707,ZA1-Ac12,2.0,12.0,6.839947419376895,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,106.41184,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
1.0,[O-]S(=O)(=O)CCC[N+](C)(C)CCNC(=O)CCN(C(C)C)CCN(CCN(C(C)C)CCC(=O)OCCCCCCCCCCCC)CCN(C(C)C)CCC(=O)OCCCCCCCCCCCC,ZAL_form,56.49717514,0.0,43.50282486,0.0,,38.25571429,"""ZAL:siRNA ratio such that the number of hydrophobic tails in the ZAL times the ZAL:siRNA mole ratio in the formulation was ~1000"", plus assumed siRNA MW = 13300Da",5.949488613357956,2.3978952727983707,ZA2-Ac12,2.0,12.0,6.926186377927862,,,Miller_zwitter,mRNA,HeLa,1.0,1.0,1.0,0.0,105.4254,False,False,False,True,False,False,False,True,False,False,False,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201610209
